hour_of_day,day_of_week,rainfall_mm,visibility_m,distance_to_sangam_km,is_bridge_segment,near_railway_crossing,road_width_category,is_rally,is_protest,is_vip_movement,is_wedding_season,is_mela_bathing_day,is_exam_season,is_market_day,is_railway_crossing_closure,congestion_percent
17,0,18.66946069362793,5008.117083141184,10.187331041094453,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,90.24526929095555
16,6,19.85025182152591,2250.509837538646,1.4274585012032253,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,49.74414791552928
18,1,9.331251151709518,1506.9067559999687,6.159061007233686,0,0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,64.91368661276294
8,5,0.0,3646.9934324239516,14.13219904599293,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.94464826137099
3,1,0.0,1634.255481308855,6.5390173633669235,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24.319600138071706
20,4,20.40475640276636,9983.209069179466,14.78107175220947,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,78.74885728558645
1,6,0.0,777.133205250614,0.8525859161972943,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.23784449979392
3,0,0.0,4579.092913880042,10.767446642113368,0,0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.642557066687033
1,5,6.675631325323393,4685.3071671867265,8.715243543724043,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25.572867644078876
14,5,0.0,3216.1297072422526,7.508095156981882,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40.712131322695996
1,2,5.145680813615609,5842.11018735737,14.56271102227514,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.275755190637927
3,4,0.0,1754.7771342699834,1.9447560073669297,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.464482875097218
5,5,0.0,7903.950091696167,13.4399842752137,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.233276305675382
6,6,0.0,3524.7428670020913,10.368606167049155,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,29.125692923978995
9,0,26.247999730519467,6036.023121046825,3.8849410994944904,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79.68967202631634
18,0,0.0,7241.700589849505,13.5250371844844,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,69.03081869777989
18,5,0.0,8923.708541594564,6.439423767915199,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,41.47406514657627
21,1,21.071884276212806,8407.13813358634,12.213409921096062,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,55.5153333644883
11,4,16.711977980517513,6200.597572604528,5.8325477557109995,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.188555040027104
2,0,25.588683410212465,4067.413849723703,12.763962411498614,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,36.84932078649095
12,5,0.0,5181.08529972715,9.54943677667573,0,1,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.59185644197736
17,0,0.0,7756.727495774385,2.1156995037559074,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0
7,5,14.561171136136513,8812.19176282689,9.744947452042913,0,0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,47.11417512930667
20,4,10.617174787705762,1306.6847033137171,2.870171440528089,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,68.33461716668101
14,5,0.0,4033.105746182619,6.17883941841244,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,37.950351107552734
0,2,0.0,7828.3310046109555,2.554433763780506,0,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22.306778857930517
2,5,4.485259185620885,4487.022097161422,0.3302417350067788,1,1,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,37.94039338054237
7,5,0.0,3522.609311442953,3.1782980917493626,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34.24837066705876
3,6,19.724826899548262,4289.830159185715,8.045580355861887,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.68029664385674
15,4,0.0,6147.594043827603,7.22341451666019,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,29.995396445599468
22,6,0.0,9998.109898097875,7.522456433040955,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26.224941856085017
9,5,28.396915289362312,5082.0265623139585,3.7153031766990194,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,70.25288922317175
11,4,0.0,2322.396407056327,10.277418009212793,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.17876643203144
13,2,0.0,1879.611780207219,10.563949302305186,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.360134768090678
13,4,0.0,710.7925505212186,5.369517383394983,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,44.805198529190285
1,0,0.0,5720.527178707718,13.217551327112615,1,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.73231116936493
22,6,28.12577960278749,5582.3492874416925,9.660348249533218,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61.61851282516871
4,4,22.099702056563714,2290.769089768999,10.695589128879476,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,56.49071428538132
4,2,13.737737395826935,7044.6952425899,4.160098769084091,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.352523182808696
5,3,0.0,7488.738303807903,0.009174527333805638,1,1,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,28.931152925368252
12,5,0.0,2813.252592206479,12.980634181531643,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.7017663456497
8,4,0.0,3637.7677110884442,12.336365768697128,1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,69.67863545335408
21,5,26.360927514782276,9907.57522176839,1.8478783206424532,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,64.81966437152916
14,1,10.706659868412036,3930.3653381521217,5.611577024344597,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,56.42993635812656
13,0,8.996572201674148,7679.776216034187,9.920089625828739,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,49.60699111929301
23,6,0.0,4691.436638310418,9.781662858280923,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,34.527034821640385
6,0,0.0,7995.444830251467,12.905255022128348,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,32.33096075097219
19,1,0.0,7759.525416191685,2.1040224245314283,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,73.55008251697238
1,1,0.0,6777.233444425796,6.449096216776782,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.18470505722997
6,6,0.0,8591.349959067118,1.4583662688963717,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.02231719429307
5,4,19.81597246309458,9410.419400313545,5.843928726579422,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,50.82428848350244
16,1,0.0,5925.838208385214,0.22661168381556573,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,30.205950755366832
1,3,0.0,2603.4484000606335,13.474095976651904,0,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,32.724963014133564
2,5,0.0,4166.700927947528,7.9056599524302165,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.638617546659228
4,5,26.11232485674901,7655.565421078944,12.747033912035304,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,43.70532406788887
4,2,0.0,6613.569805701534,0.8985705150504564,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,43.17714568223099
0,1,27.801225130172718,2024.6438840829128,3.4118716570938097,1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0
7,1,20.959709402437202,797.0235491203196,3.890699928317709,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,93.23567783993525
11,3,0.0,6924.727457358029,5.800372419581821,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.57270348448144
23,0,16.922547650658753,2735.4665330846497,12.042995585963192,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.251809143141756
3,0,0.0,5146.801364171818,5.79836810597239,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,59.5985121226946
12,5,0.0,7543.4436933721645,3.0698029446949047,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.778190753505918
22,5,17.737287172518425,5757.867772366431,0.9748539050815264,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,44.1762051056346
14,4,9.443568711508739,1108.035056184425,1.192376225290312,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,36.511637125586816
10,6,0.0,2100.128296800487,11.40070808941466,1,0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,49.924863702537095
9,3,0.0,2427.4833850999157,6.672044865549495,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,59.57156602800304
2,6,0.0,2801.2832603549955,10.892716830000229,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.737928327737876
21,6,0.0,5784.412901919892,10.234306826455462,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.289210725042736
13,2,0.0,5188.468064306317,2.030436926403867,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,39.405705464967674
15,6,0.0,2270.6523721328267,2.143319012884008,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,51.517933209675824
9,2,0.0,955.2819815201647,11.330130231512008,1,0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,76.23832839588681
9,6,20.27240281041531,1962.8923834047653,10.819024402281258,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.34272950119386
11,3,0.0,9848.498732400452,5.670461503114655,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.639009267024214
8,2,0.0,4844.905412977281,1.1613339499926012,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,51.27247854069305
0,0,0.0,8713.25139561049,0.181470325476783,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27.210715957792168
4,2,27.722334158828083,8532.89892668778,4.322354241926173,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,42.28888475957147
19,2,0.0,5261.739707389875,0.13833410380840405,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.53163669030818
7,3,0.0,7154.870772067272,3.451089316555551,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,27.87274876466007
10,3,0.0,2169.694501003309,6.292511103170078,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.44743612411051
11,2,28.590485281213283,6977.44803779101,1.821236479679313,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,67.71935698094957
0,1,0.0,2942.1304188539084,1.5641663674731938,1,0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.53805096664438
21,3,1.260173022564357,8371.002338515264,13.446561535781049,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.251043388250345
19,4,27.206184954571583,1112.1240911564262,8.782050435343338,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,72.18587765246984
10,4,14.534184270995777,7799.4451269871915,14.016835301441722,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,74.83209032590737
4,0,13.809809543334985,1269.3879937156094,5.187392456785188,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,56.939790943137226
14,6,0.0,8847.535597874798,10.157174059937446,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.361429745127165
4,2,0.0,3250.783825909536,3.070375119326856,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.36533555419365
11,1,14.07498145702196,6647.615638856575,9.275104759199118,0,0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,34.76889764541382
4,0,0.0,5028.772102616715,1.943785950149766,0,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,31.975307184538835
16,2,0.0,3853.1405090446883,0.031209587644286385,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,63.260942326272776
16,3,8.18751480973114,6560.785781879916,13.972977021143686,0,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,42.1333630341125
23,4,0.0,9490.972911347008,8.32341564262814,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.691827535344963
11,5,0.0,700.316549533832,13.904109941730592,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.096493562568185
23,1,0.0,9212.872702066112,5.007472855531081,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.772646229746716
14,5,0.0,6208.092053703831,4.916791037426352,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.667582936194563
14,4,28.3556928338102,8130.948717459807,6.009825026595475,1,0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.63870107532844
5,6,0.0,4023.5870483124927,10.590614759372524,1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,37.35428166318997
11,6,0.0,4876.876855924853,8.487129512792613,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,32.22865239927606
19,5,0.0,8727.85229247129,13.880323606486769,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.961328515912705
17,3,23.259472616411283,4324.025307155283,0.3816135169865903,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,94.88963840469098
13,2,17.232854490094336,5486.197797466124,10.622939069588046,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,49.134446900146415
1,3,0.0,495.8907539180292,4.954915340498315,0,0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,47.70716937458486
8,5,27.729490650222875,1838.4006566290102,2.7035047772769176,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
4,3,0.0,6524.359127355558,7.655934337801485,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,43.07454427524747
19,4,11.05123522754202,7254.675940319608,7.575956762699939,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.1165272877357
0,1,0.0,5951.229086809644,2.055165430326426,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.544565756827367
22,3,1.208344882061636,1690.1073518734236,3.0284408419933477,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,47.32995822835722
2,4,0.0,4620.432657204998,6.122469973523323,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.666197036118376
5,1,0.0,3744.419233722941,6.13217118588473,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.702523751829816
4,6,0.0,5107.915037140357,4.763372094295271,1,1,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,31.985732876365248
20,2,0.6925644165531053,8742.191635174715,2.228177272649714,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,64.6863153685749
4,5,0.0,7825.855954988923,0.06560518651469283,0,0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29.081854377924316
0,6,19.63864487391165,1114.6981634748417,14.553525936420309,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,38.34421322398776
16,2,0.0,8935.999218413273,14.152488445558905,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.7030424262988
18,6,0.0,4876.141366153289,7.254755687642028,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,46.79493427054494
13,0,0.0,7515.462805394185,14.925776299125086,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,34.59182270626302
11,6,17.981376667833054,1658.3805432642157,10.104814961733648,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,73.98585512796399
9,4,0.0,6805.979399358366,1.0328630641131231,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,53.83741372152985
19,1,5.0112534401445785,2592.362370811742,1.7657729862394107,0,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,60.05152235503196
20,6,21.52936759028228,4552.294702267036,13.741662658044566,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,53.070239199079225
17,3,22.649361994474894,463.5698397964128,9.450783032244427,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,67.3354947576659
23,2,0.0,1770.6231879256175,12.647754399860267,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,31.843076689963542
10,6,25.83748155549195,1193.1807832991117,13.474044744507664,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,53.64455641159135
1,1,24.393151413325317,2625.518477501107,6.719130169235791,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.08431642578486
17,4,0.0,1270.175473235926,0.7278892736503956,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,65.50552661244005
6,0,2.732532446401544,7011.5272582097505,2.8242052334598307,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,42.676964470912395
23,2,0.0,581.6870514294278,0.9985792095365265,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.57198608712255
14,5,0.0,6292.0828560624805,2.83109768547761,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,43.24765378081843
10,1,0.0,1664.8659590080701,6.157993896838152,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.51640843118106
17,5,0.0,9468.0661346256,1.7729521577247813,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,48.35132068034868
22,1,0.0,9351.012509165586,2.500998717080149,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,33.947141141430116
11,1,0.0,2487.3800944533373,6.6873267310751885,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.346474525792885
5,4,11.047883696157395,6259.886592763386,5.102564255827343,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.140332558581456
19,4,0.0,571.6515988828469,7.014871862820614,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.56343575813527
22,4,0.0,9338.348867596389,6.437580416385931,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.06716978090786
12,6,0.0,5372.976889459584,9.667170389698253,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.279345567813984
19,3,0.0,719.2645687524562,14.057843233137817,0,0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.23484379573409
15,1,8.215275572977776,3622.249932178933,1.617965076663637,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,43.96505238820616
17,2,0.0,1045.4397800539718,1.4889022396379237,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
9,5,24.574935002886892,4111.561061921591,12.792091666363529,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.200173362423676
22,4,0.0,6798.2855189648335,7.595950569786886,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.798226102323053
7,6,9.886264005716463,4857.9321080019645,11.496075353526633,1,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,48.71058518938447
17,4,0.0,4022.1050947787085,3.231328554109221,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,82.21738606334368
20,5,0.0,1455.8233417425085,12.432938597513276,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,47.31136829322584
0,5,21.55324424206624,2675.9087432284664,13.85769936289044,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,46.489703902960386
22,1,0.0,1271.389891062006,9.532245233197324,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.626437137752957
7,4,27.147885509454458,8132.73769706961,1.5881853221070337,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.82186798873548
5,5,16.800119676867553,1611.8263314518088,13.429422212345083,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,43.80106426292106
4,3,0.0,6075.121655524267,11.88731591055107,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55.5495715464426
14,3,0.0,3624.582011811805,11.263166647717348,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,31.227649525851675
21,4,0.0,2491.99033115528,0.5509228335887334,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,36.083796801364244
14,6,23.836568832651164,6502.843863073406,11.984437878854568,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.05010995380492
1,5,1.2003939160537302,4732.922400956324,2.069265157025355,0,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36.519923486022996
0,1,0.0,4181.411032660224,3.335792642953326,1,0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20.13795407895801
22,1,0.0,6050.664447454549,8.657022523038863,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.95093427813428
22,6,0.0,5065.295996353007,3.974711593753246,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.418336033714436
10,1,21.005626824913694,3243.7968229501394,9.920223094678796,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,63.67947326305937
9,0,0.0,5722.894491322941,9.121056715486224,1,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,73.0711321964413
17,4,0.0,6794.136192541737,1.6222439701989395,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,68.6415744448608
17,1,29.679998604848258,558.9236382924865,9.840218693872595,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
16,3,0.0,4818.955770404451,13.85932364737395,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.301417435435019
7,5,0.0,859.5278604603745,2.416648577787497,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.624691999508233
14,2,22.998679955234586,2108.1325164606774,8.95593031414331,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,46.82909477979717
7,6,10.865362726744383,5736.934720556339,5.127980579050411,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.342978784188944
16,2,0.0,8702.032478076133,6.89417507660406,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.357500897311887
11,1,0.0,8863.215088128303,4.305002686184548,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.864514276366808
7,2,0.0,978.4568983447234,5.311959545215429,1,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,45.63868121030386
13,2,0.0,4365.319336981054,0.4336773489983592,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.39974348262198
3,0,8.768705181277594,5955.162885144147,14.72327606875831,1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,52.32358453643348
0,3,0.0,1726.578074138331,9.371998831091224,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36.239040645425064
0,6,19.24859996143227,7724.6925024242855,7.51058385740828,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,37.92844918291645
18,3,6.284586681587991,7519.082006841217,5.7557302425049,0,1,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,73.04129931551154
15,0,0.0,9062.407832955909,8.090618382360415,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,73.08271908170384
13,0,0.0,382.31431720939725,5.70158998073706,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,70.50996590537031
20,2,0.0,2401.837166693326,5.398618912405099,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,76.68169986457342
15,4,26.29815835111795,8323.71112817962,6.959198125830197,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,71.18086576884829
4,5,27.84650386942783,6804.626493021274,4.139745505067863,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.09147057821323
8,5,0.0,8975.581580875361,2.7007484995017816,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.77878168219753
1,2,22.614104513056347,854.6426489435853,8.349088472704402,1,1,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,83.89648834933678
17,5,0.0,6090.550467449495,12.641481542254516,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,58.45201268246538
5,0,22.38246469718679,5819.751776468639,2.2924226658883846,1,0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,71.69963478602767
8,3,0.0,646.0418386971639,0.4910151090632797,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,66.67889851125044
0,5,0.0,5281.16414605109,3.702176177310542,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.992390541683115
8,6,19.026839964408445,6212.347019706265,14.695809651807162,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.27307822701836
15,2,0.0,2155.54378976044,12.43137110615009,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.129563604332763
12,4,0.0,2951.2969563092306,8.93799080292895,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26.884754746049033
8,2,0.0,6511.369259088049,13.938733728647039,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,58.1149361621159
20,1,0.0,4842.519191719596,6.679186752558669,0,0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.53164088892304
12,2,0.0,8622.73247841277,14.749209038627608,0,1,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33.417479805690064
8,0,25.53846636649593,3621.103130289127,4.4445306767892605,1,0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
10,3,0.0,2886.598686365551,3.604586242739086,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,60.10991169344152
3,3,0.0,9853.199621344975,9.570723017205164,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.67213571778225
